timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723979342167,3,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-53,text,true,,1837,128,46,46,http://localhost:8080/event/order,3,0,0
1723979342166,3,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-41,text,true,,1837,128,46,46,http://localhost:8080/event/order,3,0,0
1723979342173,9,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-48,text,true,,3301,189,44,44,http://localhost:8080/expectations,9,0,1
1723979342161,21,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-49,text,true,,3301,189,44,44,http://localhost:8080/expectations,21,0,12
1723979342167,2,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-54,text,true,,1837,128,46,46,http://localhost:8080/event/order,2,0,0
1723979342167,2,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-39,text,true,,1837,128,46,46,http://localhost:8080/event/order,2,0,0
1723979341949,227,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-34,text,true,,3301,189,43,43,http://localhost:8080/expectations,226,0,0
1723979341949,232,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-33,text,true,,3301,189,44,44,http://localhost:8080/expectations,232,0,1
1723979342168,11,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-38,text,true,,1837,128,44,44,http://localhost:8080/event/order,11,0,0
1723979342174,5,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-47,text,true,,3301,189,44,44,http://localhost:8080/expectations,5,0,1
1723979341929,255,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-32,text,true,,3301,189,41,41,http://localhost:8080/expectations,254,0,0
1723979341799,385,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-16,text,true,,3301,189,41,41,http://localhost:8080/expectations,385,0,69
1723979342166,9,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-55,text,true,,1837,128,44,44,http://localhost:8080/event/order,9,0,0
1723979342168,7,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-42,text,true,,1837,128,45,45,http://localhost:8080/event/order,7,0,0
1723979342167,6,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-52,text,true,,1837,128,44,44,http://localhost:8080/event/order,6,0,0
1723979342166,7,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-51,text,true,,1837,128,44,44,http://localhost:8080/event/order,7,0,0
1723979342118,54,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-20,text,true,,1837,128,44,44,http://localhost:8080/event/order,54,0,0
1723979342121,51,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-30,text,true,,1837,128,44,44,http://localhost:8080/event/order,39,0,0
1723979342226,20,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-62,text,true,,3301,189,42,42,http://localhost:8080/expectations,20,0,1
1723979342228,17,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-58,text,true,,3301,189,42,42,http://localhost:8080/expectations,17,0,7
1723979342233,12,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-63,text,true,,3301,189,42,42,http://localhost:8080/expectations,12,0,2
1723979342184,61,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-56,text,true,,3301,189,42,42,http://localhost:8080/expectations,60,0,1
1723979342214,13,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-59,text,true,,3301,189,42,42,http://localhost:8080/expectations,10,0,2
1723979342214,9,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-61,text,true,,3301,189,41,41,http://localhost:8080/expectations,8,0,0
1723979341855,366,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-25,text,true,,3301,189,41,41,http://localhost:8080/expectations,327,0,14
1723979341801,419,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-13,text,true,,3301,189,41,41,http://localhost:8080/expectations,416,0,69
1723979341799,420,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-17,text,true,,3301,189,41,41,http://localhost:8080/expectations,420,0,70
1723979342182,36,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-48,text,true,,1837,128,41,41,http://localhost:8080/event/order,36,0,0
1723979341840,378,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-22,text,true,,3301,189,41,41,http://localhost:8080/expectations,378,0,25
1723979341799,418,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-3,text,true,,3301,189,41,41,http://localhost:8080/expectations,418,0,75
1723979342206,11,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-60,text,true,,3301,189,41,41,http://localhost:8080/expectations,11,0,1
1723979341799,418,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-14,text,true,,3301,189,41,41,http://localhost:8080/expectations,417,0,70
1723979342184,31,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-16,text,true,,1837,128,41,41,http://localhost:8080/event/order,31,0,0
1723979342175,37,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-46,text,true,,3301,189,39,39,http://localhost:8080/expectations,37,0,1
1723979342184,28,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-47,text,true,,1837,128,39,39,http://localhost:8080/event/order,28,0,0
1723979342183,28,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-34,text,true,,1837,128,39,39,http://localhost:8080/event/order,28,0,0
1723979342184,25,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-50,text,true,,3301,189,39,39,http://localhost:8080/expectations,24,0,0
1723979342184,24,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-57,text,true,,3301,189,39,39,http://localhost:8080/expectations,24,0,0
1723979342182,26,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-49,text,true,,1837,128,39,39,http://localhost:8080/event/order,26,0,0
1723979342183,24,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-33,text,true,,1837,128,39,39,http://localhost:8080/event/order,24,0,0
1723979342184,22,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-32,text,true,,1837,128,39,39,http://localhost:8080/event/order,22,0,0
1723979342161,38,메인 페이지  기대평 가져오기,200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-43,text,true,,3301,189,38,38,http://localhost:8080/expectations,37,0,13
1723979342253,11,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-60,text,true,,1837,128,37,37,http://localhost:8080/event/order,11,0,0
1723979342252,12,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-59,text,true,,1837,128,37,37,http://localhost:8080/event/order,12,0,0
1723979342252,12,선착순 이벤트들 조회 (처음 진입),200,,(이벤트 시작 전) 메인 페이지 -> 선착순 퀴즈 페이지 진입 시나리오 A 1-61,text,true,,1837,128,36,36,http://localhost:8080/event/order,12,0,0
